Publication Title,Author,Publication Year,Venue,bib
ISMAR 2017,"Navab, Nassir",N/A,
Robotic Ultrasound Needle Placement and Tracking: Robot-to-Robot Calibration,"Navab, Nassir",N/A,
castrate-resistant prostate cancer patients [version 1; referees: 3,"Navab, Nassir",N/A,
Predicting and Estimating Accuracy of Marker-Based Optical Tracking Systems,"Navab, Nassir",N/A,
Single Camera Calibration,"Navab, Nassir",N/A,
"Supplement: Heterogeneous Ensembles for Predicting Survival of Metastatic, Castrate-Resistant Prostate Can-cer Patients","Navab, Nassir",N/A,
ARAV-Augmented Reality Aided Vertebroplasty,"Navab, Nassir",N/A,
Supplementary Information Automatic Segmentation of Kidneys using Deep Learning for Total Kidney Volume Quantification in Autosomal Dominant Polycystic Kidney Disease,"Navab, Nassir",N/A,
A LOW-RANK/SPARSE APPROACH TO RECONSTRUCT INCOMPLETE SHAPES.,"Navab, Nassir",N/A,
"Monday, September 15, 2014","Navab, Nassir",N/A,
Optimization of Acquisition Geometry for Intra-operative Tomographic Imaging,"Navab, Nassir",N/A,
Markov Random Field Optimization for Intensity-based 2D-3D Registration,"Navab, Nassir",N/A,
100XXIV)-113 超音波気管支鏡ナビゲーションシステム開発に関する検討,"Navab, Nassir",N/A,
Single-View X-ray Depth Recovery,"Navab, Nassir",N/A,
SAILESH CONJETI,"Navab, Nassir",N/A,"IEEE Transactions on Intelligent Transportation Systems 2013, 15, 0"
Modeling Kinematics of Mobile C-arm and Operating Table g p g as an Integrated Six Degrees of Freedom Imaging System,"Navab, Nassir",N/A,
Superman Visualization During AR fluoroscopy,"Navab, Nassir",N/A,
ISMAR 2015,"Navab, Nassir",N/A,
Projected Gradient Method for Regularized Cryo-Electron Tomographic Reconstruction,"Navab, Nassir",N/A,
ISMAR 2015 Steering Committee Members,"Navab, Nassir",N/A,
Toward User-specific Tracking by Detection of Human Shapes in Multi-Cameras Supplementary Material,"Navab, Nassir",N/A,
SPONSORING SOCIETIES,"Navab, Nassir",N/A,
Message from the Conference and Program Chairs,"Navab, Nassir",N/A,
ISMAR GENERAL CHAiRS,"Navab, Nassir",N/A,
Symposium committee,"Navab, Nassir",N/A,
Orientation-Driven Ultrasound Compounding,"Navab, Nassir",N/A,
MP-PA: SEGMENTATION P1,"Navab, Nassir",N/A,
Human Shape and Pose Tracking Using Keyframes: Supplementary Material,"Navab, Nassir",N/A,
P5-234-M: Deformable Registration of Bronchoscopic Video Sequences to CT Volumes with Guaranteed Smooth Output,"Navab, Nassir",N/A,
Executive Advisory Board,"Navab, Nassir",N/A,
Executive Advisory Board,"Navab, Nassir",N/A,
CT• MRI• PET• US• IGT• Microscopy• Multimodal Imaging• Image Computing• Augmented Reality,"Navab, Nassir",N/A,
C WFUMB SYMPOSIUM ON SAFETY OF NONMEDICAL USE OF ULTRASOUND,"Navab, Nassir",N/A,
SPECIAL ISSUE ON CARDIOVASCULAR HEALTH INFORMATICS: RISK SCREENING AND INTERVENTION,"Navab, Nassir",N/A,
New Kinematic Metric for Quantifying Surgical Skill for,"Navab, Nassir",N/A,"Information Processing in Computer-Assisted Interventions 6135, 81-90, 0"
Recovery of Relative A ne Structure Using the Motion Flow Field of a Rigid Planar Patch,"Navab, Nassir",N/A,
Keynote Speeches,"Navab, Nassir",N/A,
Evaluation Study by Twelve Surgeons,"Navab, Nassir",N/A,
Assessment of Automatic Classification of Artery Plaque Composition in IVUS Images Using Histology Correlation,"Navab, Nassir",N/A,
An instrumented wireless compliant brain retractor,"Navab, Nassir",N/A,
Semi-Automatic Segmentation of Medical Images,"Navab, Nassir",N/A,"Bildverarbeitung für die Medizin 2010, 107, 0"
ISMAR’05 is the premier international meeting in the fields of Mixed Reality (MR) and Augmented Reality (AR). It provides an opportunity for MR/AR researchers from academia and …,"Navab, Nassir",N/A,
Contact: In Medical Collaboration with,"Navab, Nassir",N/A,
Area Chairs,"Navab, Nassir",N/A,
IEEE international workshop on emergent issues in large amounts of visual data,"Navab, Nassir",N/A,
Endoscopic Video Manifolds,"Navab, Nassir",N/A,
"Ulrich Neumann, USC, Japan","Navab, Nassir",N/A,
Hauptseminar: Basics of Medical Image Segmentation and Registration,"Navab, Nassir",N/A,
Découverte automatique de la région d’intérêt en recalage d’images direct Direct Image Registration with Automatic Discovery of the Region of Interest,"Navab, Nassir",N/A,
L’Université de Rennes 1 Institut de Formation Supérieure en Informatique et Communication,"Navab, Nassir",N/A,
ADVANCED AUGMENTED REALITY FEEDBACK FOR TEACHING,"Navab, Nassir",N/A,
Targeted Optical Biopsies for Surveillance Endoscopies,"Navab, Nassir",N/A,
Tracking–based statistical correction for radio–guided cancer surgery,"Navab, Nassir",N/A,
Similarity Metrics and Efficient Optimization for Simultaneous Registration Supplementary Material-CVPR 2009,"Navab, Nassir",N/A,
Workshops Chair,"Navab, Nassir",N/A,
Shedding light onto live molecular targets,"Ntziachristos, Vasilis",2003,"Nature medicine 9 (1), 123-128, 2003"
Going deeper than microscopy: the optical imaging frontier in biology,"Ntziachristos, Vasilis",2010,"Nature methods 7 (8), 603-614, 2010"
Looking and listening to light: the evolution of whole-body photonic imaging,"Ntziachristos, Vasilis",2005,"Nature biotechnology 23 (3), 313-320, 2005"
Intraoperative tumor-specific fluorescence imaging in ovarian cancer by folate receptor-α targeting: first in-human results,"Ntziachristos, Vasilis",2011,"Nature medicine 17 (10), 1315-1319, 2011"
Fluorescence imaging with near-infrared light: new technological advances that enable in vivo molecular imaging,"Ntziachristos, Vasilis",2003,"European radiology 13, 195-208, 2003"
Concurrent MRI and diffuse optical tomography of breast after indocyanine green enhancement,"Ntziachristos, Vasilis",2000,"Proceedings of the National Academy of Sciences 97 (6), 2767-2772, 2000"
Fluorescence molecular tomography resolves protease activity in vivo,"Ntziachristos, Vasilis",2002,"Nature medicine 8 (7), 757-761, 2002"
Fluorescence molecular imaging,"Ntziachristos, Vasilis",2006,"Annu. Rev. Biomed. Eng. 8, 1-33, 2006"
Molecular imaging by means of multispectral optoacoustic tomography (MSOT),"Ntziachristos, Vasilis",2010,"Chemical reviews 110 (5), 2783-2794, 2010"
Multispectral opto-acoustic tomography of deep-seated fluorescent proteins in vivo,"Ntziachristos, Vasilis",2009,"Nature photonics 3 (7), 412-417, 2009"
Experimental three-dimensional fluorescence reconstruction of diffuse media by use of a normalized Born approximation,"Ntziachristos, Vasilis",2001,"Optics letters 26 (12), 893-895, 2001"
Advances in real-time multispectral optoacoustic imaging and its applications,"Ntziachristos, Vasilis",2015,"Nature photonics 9 (4), 219-227, 2015"
"Multifunctional Nanocarriers for diagnostics, drug delivery and targeted treatment across blood-brain barrier: perspectives on tracking and neuroimaging","Ntziachristos, Vasilis",2010,"Particle and fibre toxicology 7 (1), 1-25, 2010"
A review of clinical photoacoustic imaging: Current and future trends,"Ntziachristos, Vasilis",2019,"Photoacoustics 16, 100144, 2019"
A submillimeter resolution fluorescence molecular imaging system for small animal imaging,"Ntziachristos, Vasilis",2003,"Medical physics 30 (5), 901-911, 2003"
Inflammation in atherosclerosis: visualizing matrix metalloproteinase action in macrophages in vivo,"Ntziachristos, Vasilis",2006,"Circulation 114 (1), 55-62, 2006"
In vivo imaging of proteolytic activity in atherosclerosis,"Ntziachristos, Vasilis",2002,"Circulation 105 (23), 2766-2771, 2002"
Visualization of antitumor treatment by means of fluorescence molecular tomography with an annexin V–Cy5. 5 conjugate,"Ntziachristos, Vasilis",2004,"Proceedings of the National Academy of Sciences 101 (33), 12294-12299, 2004"
MRI-guided diffuse optical spectroscopy of malignant and benign breast lesions,"Ntziachristos, Vasilis",2002,"Neoplasia 4 (4), 347-354, 2002"
Three‐dimensional diffuse optical tomography in the parallel plane transmission geometry: Evaluation of a hybrid frequency domain/continuous wave clinical system for breast imaging,"Ntziachristos, Vasilis",2003,"Medical physics 30 (2), 235-247, 2003"
Optical-based molecular imaging: contrast agents and potential medical applications,"Ntziachristos, Vasilis",2003,"European radiology 13, 231-243, 2003"
Volumetric real-time multispectral optoacoustic tomography of biomarkers,"Ntziachristos, Vasilis",2011,"Nature protocols 6 (8), 1121-1129, 2011"
"Hydrophilic Cyanine Dyes as Contrast Agents for Near‐infrared Tumor Imaging: Synthesis, Photophysical Properties and Spectroscopic In vivo Characterization ¶","Ntziachristos, Vasilis",2000,"Photochemistry and photobiology 72 (3), 392-398, 2000"
Breast imaging technology: Probing physiology and molecular function using optical imaging-applications to breast cancer,"Ntziachristos, Vasilis",2000,"Breast Cancer Research 3 (1), 1-6, 2000"
Intra-arterial catheter for simultaneous microstructural and molecular imaging in vivo,"Ntziachristos, Vasilis",2011,"Nature medicine 17 (12), 1680-1684, 2011"
Fast semi-analytical model-based acoustic inversion for quantitative optoacoustic tomography,"Ntziachristos, Vasilis",2010,"IEEE transactions on medical imaging 29 (6), 1275-1285, 2010"
Looking at sound: optoacoustics with all-optical ultrasound detection,"Ntziachristos, Vasilis",2018,"Light: Science & Applications 7 (1), 53, 2018"
FMT-XCT: in vivo animal studies with hybrid fluorescence molecular tomography–X-ray computed tomography,"Ntziachristos, Vasilis",2012,"Nature methods 9 (6), 615-620, 2012"
High-sensitivity compact ultrasonic detector based on a pi-phase-shifted fiber Bragg grating,"Ntziachristos, Vasilis",2011,"Optics letters 36 (10), 1833-1835, 2011"
Accuracy of fluorescent tomography in the presence of heterogeneities: study of the normalized Born ratio,"Ntziachristos, Vasilis",2005,"IEEE transactions on medical imaging 24 (10), 1377-1386, 2005"
Real-time in vivo imaging of invasive- and biomaterial-associated bacterial infections using fluorescently labelled vancomycin,"Ntziachristos, Vasilis",2013,"Nature communications 4 (1), 2584, 2013"
The inverse source problem based on the radiative transfer equation in optical molecular imaging,"Ntziachristos, Vasilis",2005,"Journal of Computational Physics 202 (1), 323-345, 2005"
Fluorescence-mediated molecular tomography,"Ntziachristos, Vasilis",2003,"US Patent 6,615,063, 2003"
Free-space fluorescence molecular tomography utilizing 360 geometry projections,"Ntziachristos, Vasilis",2007,"Optics letters 32 (4), 382-384, 2007"
Multispectral photoacoustic imaging of fluorochromes in small animals,"Ntziachristos, Vasilis",2007,"Optics letters 32 (19), 2891-2893, 2007"
Fluorescence molecular imaging of small animal tumor models,"Ntziachristos, Vasilis",2004,"Current molecular medicine 4 (4), 419-430, 2004"
Real-time intraoperative fluorescence imaging system using light-absorption correction,"Ntziachristos, Vasilis",2009,"Journal of biomedical optics 14 (6), 064012-064012-9, 2009"
Multispectral optoacoustic tomography (MSOT) of human breast cancer,"Ntziachristos, Vasilis",2017,"Clinical Cancer Research 23 (22), 6912-6922, 2017"
Tumor-specific uptake of fluorescent bevacizumab–IRDye800CW microdosing in patients with primary breast cancer: a phase I feasibility study,"Ntziachristos, Vasilis",2017,"Clinical Cancer Research 23 (11), 2730-2741, 2017"
Experimental fluorescence tomography of tissues with noncontact measurements,"Ntziachristos, Vasilis",2004,"IEEE transactions on medical imaging 23 (4), 492-500, 2004"
Intraoperative near-infrared fluorescence tumor imaging with vascular endothelial growth factor and human epidermal growth factor receptor 2 targeting antibodies,"Ntziachristos, Vasilis",2011,"Journal of Nuclear Medicine 52 (11), 1778-1785, 2011"
Multispectral optoacoustic tomography (MSOT) scanner for whole-body small animal imaging,"Ntziachristos, Vasilis",2009,"Optics express 17 (24), 21414-21426, 2009"
Eigenspectra optoacoustic tomography achieves quantitative blood oxygenation imaging deep in tissues,"Ntziachristos, Vasilis",2016,"Nature communications 7 (1), 12121, 2016"
Fluorescence tomography and magnetic resonance imaging of myocardial macrophage infiltration in infarcted myocardium in vivo,"Ntziachristos, Vasilis",2007,"Circulation 115 (11), 1384-1391, 2007"
Acoustic inversion in optoacoustic tomography: A review,"Ntziachristos, Vasilis",2013,"Current Medical Imaging 9 (4), 318-336, 2013"
Precision assessment of label-free psoriasis biomarkers with ultra-broadband optoacoustic mesoscopy,"Ntziachristos, Vasilis",2017,"Nature Biomedical Engineering 1 (5), 0068, 2017"
Optimization of optode arrangements for diffuse optical tomography: A singular-value analysis,"Ntziachristos, Vasilis",2001,"Optics letters 26 (10), 701-703, 2001"
Real-time catheter molecular sensing of inflammation in proteolytically active atherosclerosis,"Ntziachristos, Vasilis",2008,"Circulation 118 (18), 1802-1809, 2008"
"Indocyanine green enables near-infrared fluorescence imaging of lipid-rich, inflamed atherosclerotic plaques","Ntziachristos, Vasilis",2011,"Science translational medicine 3 (84), 84ra45-84ra45, 2011"
Fluorescence-mediated molecular tomography,"Ntziachristos, Vasilis",2008,"US Patent 7,383,076, 2008"
Would near-infrared fluorescence signals propagate through large human organs for clinical studies?,"Ntziachristos, Vasilis",2002,"Optics letters 27 (5), 333-335, 2002"
Accurate model-based reconstruction algorithm for three-dimensional optoacoustic tomography,"Ntziachristos, Vasilis",2012,"IEEE transactions on medical imaging 31 (10), 1922-1928, 2012"
Tomographic fluorescence mapping of tumor targets,"Ntziachristos, Vasilis",2005,"Cancer Research 65 (14), 6330-6336, 2005"
Video rate optoacoustic tomography of mouse kidney perfusion,"Ntziachristos, Vasilis",2010,"Optics letters 35 (14), 2475-2477, 2010"
Hybrid system for simultaneous fluorescence and x-ray computed tomography,"Ntziachristos, Vasilis",2009,"IEEE transactions on medical imaging 29 (2), 465-473, 2009"
Intraoperative near-infrared fluorescence imaging for sentinel lymph node detection in vulvar cancer: first clinical results,"Ntziachristos, Vasilis",2011,"Gynecologic oncology 120 (2), 291-295, 2011"
"Non-invasive and quantitative near-infrared haemoglobin spectrometry in the piglet brain during hypoxic stress, using a frequency-domain multidistance instrument","Ntziachristos, Vasilis",2001,"Physics in Medicine & Biology 46 (1), 41, 2001"
DNA‐nanostructure–gold‐Nanorod hybrids for enhanced in vivo optoacoustic imaging and photothermal therapy,"Ntziachristos, Vasilis",2016,"Advanced Materials 28 (45), 10000-10007, 2016"
Dynamic imaging of PEGylated indocyanine green (ICG) liposomes within the tumor microenvironment using multi-spectral optoacoustic tomography (MSOT),"Ntziachristos, Vasilis",2015,"Biomaterials 37, 415-424, 2015"
Real-time imaging of cardiovascular dynamics and circulating gold nanorods with multispectral optoacoustic tomography,"Ntziachristos, Vasilis",2010,"Optics express 18 (19), 19592-19602, 2010"
Charge‐coupled‐device based scanner for tomography of fluorescent near‐infrared probes in turbid media,"Ntziachristos, Vasilis",2002,"Medical Physics 29 (5), 803-809, 2002"
Time-correlated single photon counting imager for simultaneous magnetic resonance and near-infrared mammography,"Ntziachristos, Vasilis",1998,"Review of Scientific Instruments 69 (12), 4221-4233, 1998"
Secretin-activated brown fat mediates prandial thermogenesis to induce satiation,"Ntziachristos, Vasilis",2018,"Cell 175 (6), 1561-1574. e12, 2018"
Two-dimensional intravascular near-infrared fluorescence molecular imaging of inflammation in atherosclerosis and stent-induced vascular injury,"Ntziachristos, Vasilis",2011,"Journal of the American College of Cardiology 57 (25), 2516-2526, 2011"
In vivo tomographic imaging of near-infrared fluorescent probes,"Ntziachristos, Vasilis",2002,"Molecular imaging 1 (2), 15353500200201121, 2002"
Early photon tomography allows fluorescence detection of lung carcinomas and disease progression in mice in vivo,"Ntziachristos, Vasilis",2008,"Proceedings of the National Academy of Sciences 105 (49), 19126-19131, 2008"
Free-space propagation of diffuse light: theory and experiments,"Ntziachristos, Vasilis",2003,"Physical review letters 91 (10), 103901, 2003"
High throughput magnetic resonance imaging for evaluating targeted nanoparticle probes,"Ntziachristos, Vasilis",2002,"Bioconjugate chemistry 13 (1), 116-121, 2002"
Molecular fluorescence-guided surgery of peritoneal carcinomatosis of colorectal origin: a single-centre feasibility study,"Ntziachristos, Vasilis",2016,"The Lancet Gastroenterology & Hepatology 1 (4), 283-290, 2016"
Histopathological evaluation of thrombus in patients presenting with stent thrombosis. A multicenter European study: a report of the prevention of late stent thrombosis by an …,"Ntziachristos, Vasilis",2016,"European heart journal 37 (19), 1538-1549, 2016"
Quantitative analyses of biological tissue using phase modulation spectroscopy,"Ntziachristos, Vasilis",2001,"US Patent 6,263,221, 2001"
Optical innovations in surgery,"Ntziachristos, Vasilis",2015,"Journal of British Surgery 102 (2), e56-e72, 2015"
Optoacoustic mesoscopy for biomedicine,"Ntziachristos, Vasilis",2019,"Nature biomedical engineering 3 (5), 354-370, 2019"
Optical imaging of cancer heterogeneity with multispectral optoacoustic tomography,"Ntziachristos, Vasilis",2012,"Radiology 263 (2), 461-468, 2012"
Unmixing molecular agents from absorbing tissue in multispectral optoacoustic tomography,"Ntziachristos, Vasilis",2013,"IEEE transactions on medical imaging 33 (1), 48-60, 2013"
"Shortwave infrared polymethine fluorophores matched to excitation lasers enable non-invasive, multicolour in vivo imaging in real time","Ntziachristos, Vasilis",2020,"Nature chemistry 12 (12), 1123-1130, 2020"
Gold nanoprisms as optoacoustic signal nanoamplifiers for in vivo bioimaging of gastrointestinal cancers,"Ntziachristos, Vasilis",2013,"small 9 (1), 68-74, 2013"
Tomographic Fluorescence Imaging of Tumor Vascular Volume in Mice1,"Ntziachristos, Vasilis",2007,"Radiology 242 (3), 751-758, 2007"
Use of gene expression profiling to direct in vivo molecular imaging of lung cancer,"Ntziachristos, Vasilis",2005,"Proceedings of the National Academy of Sciences 102 (40), 14404-14409, 2005"
Fast multispectral optoacoustic tomography (MSOT) for dynamic imaging of pharmacokinetics and biodistribution in multiple organs,"Ntziachristos, Vasilis",2012,"PloS one 7 (1), e30491, 2012"
Rapid optical imaging of human breast tumour xenografts using anti-HER2 VHHs site-directly conjugated to IRDye 800CW for image-guided surgery,"Ntziachristos, Vasilis",2013,"European journal of nuclear medicine and molecular imaging 40, 1718-1729, 2013"
Hybrid FMT–CT imaging of amyloid-β plaques in a murine Alzheimer's disease model,"Ntziachristos, Vasilis",2009,"Neuroimage 44 (4), 1304-1311, 2009"
Performance of the red-shifted fluorescent proteins in deep-tissue molecular imaging applications,"Ntziachristos, Vasilis",2008,"Journal of biomedical optics 13 (4), 044008-044008-9, 2008"
Optical imaging of apoptosis as a biomarker of tumor response to chemotherapy,"Ntziachristos, Vasilis",2003,"Neoplasia 5 (3), 187-192, 2003"
Ionoacoustic characterization of the proton Bragg peak with submillimeter accuracy,"Ntziachristos, Vasilis",2015,"Medical physics 42 (2), 567-574, 2015"
Model‐based optoacoustic inversions with incomplete projection data,"Ntziachristos, Vasilis",2011,"Medical physics 38 (3), 1694-1704, 2011"
Multispectral opto-acoustic tomography (MSOT) of the brain and glioblastoma characterization,"Ntziachristos, Vasilis",2013,"Neuroimage 65, 522-528, 2013"
Model‐based optoacoustic inversion with arbitrary‐shape detectors,"Ntziachristos, Vasilis",2011,"Medical physics 38 (7), 4285-4295, 2011"
"Sensitive, small, broadband and scalable optomechanical ultrasound sensor in silicon photonics","Ntziachristos, Vasilis",2021,"Nature Photonics 15 (5), 341-345, 2021"
Volumetric tomography of fluorescent proteins through small animals in vivo,"Ntziachristos, Vasilis",2005,"Proceedings of the National Academy of Sciences 102 (51), 18252-18257, 2005"
Noncontact optical tomography of turbid media,"Ntziachristos, Vasilis",2003,"Optics letters 28 (18), 1701-1703, 2003"
Imager that combines near-infrared diffusive light and ultrasound,"Ntziachristos, Vasilis",1999,"Optics letters 24 (15), 1050-1052, 1999"
Optoacoustic imaging of human vasculature: feasibility by using a handheld probe,"Ntziachristos, Vasilis",2016,"Radiology 281 (1), 256-263, 2016"
Real-time handheld multispectral optoacoustic imaging,"Ntziachristos, Vasilis",2013,"Optics letters 38 (9), 1404-1406, 2013"
Fluorescent protein tomography scanner for small animal imaging,"Ntziachristos, Vasilis",2005,"IEEE transactions on medical imaging 24 (7), 878-885, 2005"
The effects of acoustic attenuation in optoacoustic signals,"Ntziachristos, Vasilis",2011,"Physics in Medicine & Biology 56 (18), 6129, 2011"
Multifunctional photosensitizer-based contrast agents for photoacoustic imaging,"Ntziachristos, Vasilis",2014,"Scientific reports 4 (1), 5342, 2014"
Projection access order in algebraic reconstruction technique for diffuse optical tomography,"Ntziachristos, Vasilis",2001,"Physics in Medicine & Biology 47 (1), N1, 2001"
Functional optoacoustic neuro-tomography for scalable whole-brain monitoring of calcium indicators,"Ntziachristos, Vasilis",2016,"Light: Science & Applications 5 (12), e16201-e16201, 2016"
Multispectral optoacoustic tomography of matrix metalloproteinase activity in vulnerable human carotid plaques,"Ntziachristos, Vasilis",2012,"Molecular imaging and biology 14, 277-285, 2012"
Blind source unmixing in multi-spectral optoacoustic tomography,"Ntziachristos, Vasilis",2011,"Optics express 19 (4), 3175-3184, 2011"
Bioengineered bacterial vesicles as biological nano-heaters for optoacoustic imaging,"Ntziachristos, Vasilis",2019,"Nature communications 10 (1), 1114, 2019"
Three‐dimensional multispectral optoacoustic mesoscopy reveals melanin and blood oxygenation in human skin in vivo,"Ntziachristos, Vasilis",2016,"Journal of biophotonics 9 (1-2), 55-60, 2016"
Complete-angle projection diffuse optical tomography by use of early photons,"Ntziachristos, Vasilis",2005,"Optics letters 30 (4), 409-411, 2005"
Multichannel photon counting instrument for spatially resolved near infrared spectroscopy,"Ntziachristos, Vasilis",1999,"Review of Scientific Instruments 70 (1), 193-201, 1999"
In vivo imaging of Drosophila melanogaster pupae with mesoscopic fluorescence tomography,"Ntziachristos, Vasilis",2008,"Nature methods 5 (1), 45-47, 2008"
"Multispectral optoacoustic tomography at 64, 128, and 256 channels","Ntziachristos, Vasilis",2014,"Journal of biomedical optics 19 (3), 036021-036021, 2014"
Vaccinia virus-mediated melanin production allows MR and optoacoustic deep tissue imaging and laser-induced thermotherapy of cancer,"Ntziachristos, Vasilis",2013,"Proceedings of the National Academy of Sciences 110 (9), 3316-3320, 2013"
Singular-value analysis and optimization of experimental parameters in fluorescence molecular tomography,"Ntziachristos, Vasilis",2004,"JOSA A 21 (2), 231-241, 2004"
"Systems, processes and computer-accessible medium for providing hybrid flourescence and optical coherence tomography imaging","Ntziachristos, Vasilis",2016,"US Patent 9,332,942, 2016"
Acceleration of optoacoustic model-based reconstruction using angular image discretization,"Ntziachristos, Vasilis",2012,"IEEE Transactions on medical imaging 31 (5), 1154-1162, 2012"
Quantitative optoacoustic signal extraction using sparse signal representation,"Ntziachristos, Vasilis",2009,"IEEE transactions on medical imaging 28 (12), 1997-2006, 2009"
Multispectral imaging using multiple-bandpass filters,"Ntziachristos, Vasilis",2008,"Optics letters 33 (9), 1023-1025, 2008"
Mesoscopic and macroscopic optoacoustic imaging of cancer,"Ntziachristos, Vasilis",2015,"Cancer research 75 (8), 1548-1559, 2015"
Pushing the optical imaging limits of cancer with multi-frequency-band raster-scan optoacoustic mesoscopy (RSOM),"Ntziachristos, Vasilis",2015,"Neoplasia 17 (2), 208-214, 2015"
Engineering of bacteria for the visualization of targeted delivery of a cytolytic anticancer agent,"Ntziachristos, Vasilis",2013,"Molecular Therapy 21 (11), 1985-1995, 2013"
Non-invasive measurement of brown fat metabolism based on optoacoustic imaging of hemoglobin gradients,"Ntziachristos, Vasilis",2018,"Cell metabolism 27 (3), 689-701. e4, 2018"
Calcium sensor for photoacoustic imaging,"Ntziachristos, Vasilis",2018,"Journal of the American Chemical Society 140 (8), 2718-2721, 2018"
Planar fluorescence imaging using normalized data,"Ntziachristos, Vasilis",2005,"Journal of biomedical optics 10 (6), 064007-064007-8, 2005"
Three‐dimensional optoacoustic tomography using a conventional ultrasound linear detector array: Whole‐body tomographic system for small animals,"Ntziachristos, Vasilis",2013,"Medical physics 40 (1), 013302, 2013"
Sensitivity of molecular target detection by multispectral optoacoustic tomography (MSOT),"Ntziachristos, Vasilis",2009,"Medical physics 36 (3), 939-945, 2009"
Molecular imaging probes for multi-spectral optoacoustic tomography,"Ntziachristos, Vasilis",2017,"Chemical Communications 53 (34), 4653-4672, 2017"
Near-infrared fluorescence (NIRF) imaging in breast-conserving surgery: assessing intraoperative techniques in tissue-simulating breast phantoms,"Ntziachristos, Vasilis",2011,"European Journal of Surgical Oncology (EJSO) 37 (1), 32-39, 2011"
Hybrid photoacoustic fluorescence molecular tomography using finite‐element‐based inversion,"Ntziachristos, Vasilis",2007,"Medical physics 34 (11), 4293-4301, 2007"
Quantitative point source photoacoustic inversion formulas for scattering and absorbing media,"Ntziachristos, Vasilis",2005,"Physical Review E 71 (3), 031912, 2005"
Tackling standardization in fluorescence molecular imaging,"Ntziachristos, Vasilis",2018,"Nature Photonics 12 (9), 505-515, 2018"
Performance of a multispectral optoacoustic tomography (MSOT) system equipped with 2D vs. 3D handheld probes for potential clinical translation,"Ntziachristos, Vasilis",2016,"Photoacoustics 4 (1), 1-10, 2016"
Non-invasive carotid imaging using optoacoustic tomography,"Ntziachristos, Vasilis",2012,"Optics express 20 (22), 25044-25057, 2012"
Steady-state blood volume measurements in experimental tumors with different angiogenic burdens—a study in mice,"Ntziachristos, Vasilis",2003,"Radiology 226 (1), 214-220, 2003"
Kirchhoff approximation for diffusive waves,"Ntziachristos, Vasilis",2001,"Physical Review E 64 (5), 051917, 2001"
Deep-tissue reporter-gene imaging with fluorescence and optoacoustic tomography: a performance overview,"Ntziachristos, Vasilis",2014,"Molecular imaging and biology 16, 652-660, 2014"
Diffuse optical tomography of highly heterogeneous media,"Ntziachristos, Vasilis",2001,"IEEE transactions on medical imaging 20 (6), 470-478, 2001"
"Multispectral fluorescence ultramicroscopy: three-dimensional visualization and automatic quantification of tumor morphology, drug penetration, and antiangiogenic treatment …","Ntziachristos, Vasilis",2014,"Neoplasia 16 (1), 1-W7, 2014"
Monoclonal antibody-targeted PEGylated liposome-ICG encapsulating doxorubicin as a potential theranostic agent,"Ntziachristos, Vasilis",2015,"International journal of pharmaceutics 482 (1-2), 2-10, 2015"
Ultrawideband reflection-mode optoacoustic mesoscopy,"Ntziachristos, Vasilis",2014,"Optics letters 39 (13), 3911-3914, 2014"
Visualization of pulmonary inflammation using noninvasive fluorescence molecular imaging,"Ntziachristos, Vasilis",2008,"Journal of Applied Physiology 104 (3), 795-802, 2008"
Optical imaging of spontaneous breast tumors using protease sensing ‘smart’optical probes,"Ntziachristos, Vasilis",2005,"Investigative radiology 40 (6), 321-327, 2005"
Advancing surgical vision with fluorescence imaging,"Ntziachristos, Vasilis",2016,"Annual review of medicine 67, 153-164, 2016"
Raster-scan optoacoustic mesoscopy in the 25–125 MHz range,"Ntziachristos, Vasilis",2013,"Optics letters 38 (14), 2472-2474, 2013"
Near-infrared fluorescence molecular endoscopy detects dysplastic oesophageal lesions using topical and systemic tracer of vascular endothelial growth factor A,"Ntziachristos, Vasilis",2017,"Gut, gutjnl-2017-314953, 2017"
Performance dependence of hybrid x-ray computed tomography/fluorescence molecular tomography on the optical forward problem,"Ntziachristos, Vasilis",2009,"JOSA A 26 (4), 919-923, 2009"
High-resolution optoacoustic imaging of tissue responses to vascular-targeted therapies,"Ntziachristos, Vasilis",2020,"Nature biomedical engineering 4 (3), 286-297, 2020"
Noncontact optical imaging in mice with full angular coverage and automatic surface extraction,"Ntziachristos, Vasilis",2007,"Applied optics 46 (17), 3617-3627, 2007"
Accuracy limits in the determination of absolute optical properties using time‐resolved NIR spectroscopy,"Ntziachristos, Vasilis",2001,"Medical physics 28 (6), 1115-1124, 2001"
Bacterial encapsulins as orthogonal compartments for mammalian cell engineering,"Ntziachristos, Vasilis",2018,"Nature communications 9 (1), 1990, 2018"
A submicrometre silicon-on-insulator resonator for ultrasound detection,"Ntziachristos, Vasilis",2020,"Nature 585 (7825), 372-378, 2020"
Current concepts and future perspectives on surgical optical imaging in cancer,"Ntziachristos, Vasilis",2010,"Journal of biomedical optics 15 (6), 066024-066024-12, 2010"
In-vivo handheld optoacoustic tomography of the human thyroid,"Ntziachristos, Vasilis",2016,"Photoacoustics 4 (2), 65-69, 2016"
Liposome–gold nanorod hybrids for high-resolution visualization deep in tissues,"Ntziachristos, Vasilis",2012,"Journal of the American Chemical Society 134 (32), 13256-13258, 2012"
